Product_ID,Product_Name,Main_Category,Sub_Category,Price_INR,Color,Fabric,Units_Sold_30_Days,Revenue_30_Days,Stock_Status,Customer_Rating,Num_Reviews,Performance_Tier,Date_Added,Price_Band
TSI0159,Table Runners Beige,Dining,Table Runners,812.33,White,Silk,48,38991.79,Low Stock,3.84,10,Average,2024-04-26,Budget (<₹1K)
TSI0160,Table Cloths Green,Dining,Table Cloths,1179.97,Pink,Chanderi Silk,98,115636.98,Low Stock,4.74,11,Bestseller,2024-02-22,Economy (₹1-2K)
TSI0161,Table Runners Blue,Dining,Table Runners,2540.4,White,100% Cotton,31,78752.27,Low Stock,4.79,7,Average,2024-10-20,Mid-Range (₹2-3K)
TSI0162,Table Runners Navy,Dining,Table Runners,1500.71,Natural,Silk,126,189089.29,In Stock,4.8,16,Bestseller,2025-12-10,Economy (₹1-2K)
TSI0163,Kitchen Linen Pink,Dining,Kitchen Linen,503.71,Red,Cotton Cambric,3,1511.13,Out of Stock,3.81,1,Slow,2025-05-31,Budget (<₹1K)
TSI0164,Kitchen Linen Indigo,Dining,Kitchen Linen,1230.97,Red,Cotton Sheeting,199,244963.06,In Stock,4.8,24,Bestseller,2024-09-12,Economy (₹1-2K)
TSI0165,Table Runners White,Dining,Table Runners,852.95,Beige,Wool,30,25588.41,In Stock,3.81,6,Average,2024-04-08,Budget (<₹1K)
TSI0166,Kitchen Linen Blue,Dining,Kitchen Linen,3120.01,Navy,Chanderi Silk,6,18720.06,In Stock,4.01,1,Slow,2024-06-19,Premium (₹3-5K)
TSI0167,Table Cloths Aqua,Dining,Table Cloths,1641.87,Green,Cotton Textured,6,9851.22,In Stock,3.78,1,Slow,2024-07-05,Economy (₹1-2K)
TSI0168,Mats & Napkins Aqua,Dining,Mats & Napkins,2584.85,Natural,Cotton Voile,9,23263.68,In Stock,4.12,1,Slow,2025-10-16,Mid-Range (₹2-3K)
TSI0169,Kitchen Linen Black,Dining,Kitchen Linen,2794.43,Beige,Silk,15,41916.44,In Stock,3.98,1,Average,2025-11-16,Mid-Range (₹2-3K)
TSI0170,Kitchen Linen Indigo,Dining,Kitchen Linen,739.9,Aqua,Chanderi Silk,141,104325.36,In Stock,4.6,26,Bestseller,2024-04-02,Budget (<₹1K)
TSI0171,Table Cloths Black,Dining,Table Cloths,553.06,Natural,100% Cotton,40,22122.54,In Stock,4.51,7,Average,2025-05-26,Budget (<₹1K)
TSI0172,Mats & Napkins Yellow,Dining,Mats & Napkins,2585.11,Indigo,Cotton Voile,44,113744.65,In Stock,4.52,6,Average,2025-05-19,Mid-Range (₹2-3K)
TSI0173,Kitchen Linen Aqua,Dining,Kitchen Linen,3490.09,Green,Cotton Sheeting,38,132623.44,Low Stock,4.19,7,Average,2024-03-02,Premium (₹3-5K)
TSI0174,Table Runners Natural,Dining,Table Runners,2462.23,Yellow,100% Cotton,31,76329.05,Out of Stock,4.45,7,Average,2024-07-09,Mid-Range (₹2-3K)
TSI0175,Mats & Napkins Green,Dining,Mats & Napkins,1755.74,Navy,100% Cotton,32,56183.74,In Stock,4.2,4,Average,2024-09-28,Economy (₹1-2K)
TSI0176,Table Cloths Navy,Dining,Table Cloths,1691.6,Natural,Cotton Sheeting,20,33832.07,In Stock,4.6,2,Average,2024-08-06,Economy (₹1-2K)
TSI0177,Kitchen Linen Blue,Dining,Kitchen Linen,1230.43,Cream,Cotton Voile,4,4921.74,Out of Stock,4.01,1,Slow,2025-10-06,Economy (₹1-2K)
TSI0178,Table Cloths Green,Dining,Table Cloths,3328.49,Indigo,Wool,146,485960.04,Low Stock,4.23,40,Bestseller,2024-02-08,Premium (₹3-5K)
TSI0179,Kitchen Linen Pink,Dining,Kitchen Linen,1180.89,Multi,Cotton Canvas,28,33065.03,In Stock,4.78,5,Average,2024-09-16,Economy (₹1-2K)
TSI0180,Mats & Napkins Beige,Dining,Mats & Napkins,4162.21,Emerald,Cotton Sheeting,182,757522.62,In Stock,4.51,35,Bestseller,2024-12-31,Premium (₹3-5K)
TSI0181,Sheets & Bedcovers Navy,Bedroom,Sheets & Bedcovers,5798.91,Red,Cotton Voile,14,81184.73,In Stock,4.58,1,Average,2025-06-25,Luxury (>₹5K)
TSI0182,Pillows Cream,Bedroom,Pillows,6499.95,Cream,Wool,12,77999.41,In Stock,4.3,3,Average,2025-07-28,Luxury (>₹5K)
TSI0183,Sheets & Bedcovers Indigo,Bedroom,Sheets & Bedcovers,7795.18,Black,Cotton Voile,49,381963.68,In Stock,4.13,13,Average,2024-12-28,Luxury (>₹5K)
TSI0184,Sheets & Bedcovers Indigo,Bedroom,Sheets & Bedcovers,2117.58,White,Cotton Voile,34,71997.59,In Stock,3.86,9,Average,2025-10-04,Mid-Range (₹2-3K)
TSI0185,Pillows Natural,Bedroom,Pillows,3560.0,Pink,Wool,27,96119.89,Low Stock,3.79,7,Average,2024-04-11,Premium (₹3-5K)
TSI0186,Pillows Multi,Bedroom,Pillows,1850.08,Green,Cotton Sheeting,9,16650.71,Out of Stock,3.56,1,Slow,2025-04-26,Economy (₹1-2K)
TSI0187,Quilts & Duvet Covers Aqua,Bedroom,Quilts & Duvet Covers,2887.82,Red,Cotton Textured,6,17326.94,In Stock,4.27,1,Slow,2026-01-11,Mid-Range (₹2-3K)
TSI0188,Throws & Coverlets Blue,Bedroom,Throws & Coverlets,2109.42,Indigo,Cotton Cambric,5,10547.1,In Stock,4.1,1,Slow,2024-09-06,Mid-Range (₹2-3K)
TSI0189,Throws & Coverlets Yellow,Bedroom,Throws & Coverlets,3306.36,Emerald,100% Cotton,2,6612.73,In Stock,4.22,1,Slow,2025-10-14,Premium (₹3-5K)
TSI0190,Throws & Coverlets Green,Bedroom,Throws & Coverlets,5001.52,Cream,Cotton Sheeting,6,30009.13,Out of Stock,3.51,1,Slow,2024-06-26,Luxury (>₹5K)
TSI0191,Pillows Navy,Bedroom,Pillows,2467.77,Pink,Chanderi Silk,5,12338.86,In Stock,4.0,1,Slow,2025-06-21,Mid-Range (₹2-3K)
TSI0192,Quilts & Duvet Covers Multi,Bedroom,Quilts & Duvet Covers,4044.92,Beige,Cotton Voile,30,121347.51,In Stock,3.72,4,Average,2025-10-07,Premium (₹3-5K)
TSI0193,Sheets & Bedcovers Pink,Bedroom,Sheets & Bedcovers,4626.32,Black,100% Cotton,129,596795.77,In Stock,4.76,14,Bestseller,2025-08-28,Premium (₹3-5K)
TSI0194,Pillows Green,Bedroom,Pillows,6862.82,Aqua,Cotton Sheeting,199,1365701.41,In Stock,4.8,58,Bestseller,2024-03-01,Luxury (>₹5K)
TSI0195,Sheets & Bedcovers Emerald,Bedroom,Sheets & Bedcovers,4361.29,Aqua,Silk,42,183174.33,In Stock,3.79,9,Average,2025-10-08,Premium (₹3-5K)
TSI0196,Throws & Coverlets Yellow,Bedroom,Throws & Coverlets,2627.62,Cream,Cotton Cambric,36,94594.34,Low Stock,4.79,8,Average,2024-09-16,Mid-Range (₹2-3K)
TSI0197,Pillows Emerald,Bedroom,Pillows,3854.53,Multi,Cotton Textured,162,624433.92,In Stock,4.67,38,Bestseller,2024-12-04,Premium (₹3-5K)
TSI0198,Sheets & Bedcovers Beige,Bedroom,Sheets & Bedcovers,4292.77,Red,Cotton Sheeting,5,21463.85,In Stock,4.07,1,Slow,2024-05-06,Premium (₹3-5K)
TSI0199,Sheets & Bedcovers Indigo,Bedroom,Sheets & Bedcovers,7375.44,Cream,Cotton Sheeting,4,29501.75,Low Stock,3.71,1,Slow,2024-04-10,Luxury (>₹5K)
TSI0200,Throws & Coverlets Navy,Bedroom,Throws & Coverlets,12017.34,Red,Silk,37,444641.6,In Stock,3.86,9,Average,2025-07-13,Luxury (>₹5K)
TSI0201,Quilts & Duvet Covers Black,Bedroom,Quilts & Duvet Covers,1924.88,Blue,Wool,133,256009.04,In Stock,4.65,22,Bestseller,2025-11-25,Economy (₹1-2K)
TSI0202,Sheets & Bedcovers Indigo,Bedroom,Sheets & Bedcovers,3039.1,Pink,Silk,33,100290.23,In Stock,4.72,3,Average,2025-08-22,Premium (₹3-5K)
TSI0203,Quilts & Duvet Covers Indigo,Bedroom,Quilts & Duvet Covers,7867.08,Cream,Silk,46,361885.7,In Stock,4.1,13,Average,2025-08-26,Luxury (>₹5K)
TSI0204,Quilts & Duvet Covers Black,Bedroom,Quilts & Duvet Covers,6180.05,Indigo,Silk,135,834307.05,In Stock,4.62,16,Bestseller,2024-12-07,Luxury (>₹5K)
TSI0205,Quilts & Duvet Covers Cream,Bedroom,Quilts & Duvet Covers,5067.45,Black,100% Cotton,43,217900.4,In Stock,3.72,12,Average,2025-09-12,Luxury (>₹5K)
TSI0206,Pillows White,Bedroom,Pillows,4491.05,Aqua,Cotton Voile,49,220061.68,In Stock,3.96,14,Average,2026-01-02,Premium (₹3-5K)
TSI0207,Sheets & Bedcovers Red,Bedroom,Sheets & Bedcovers,7168.88,Beige,Silk,4,28675.53,In Stock,3.77,1,Slow,2024-03-25,Luxury (>₹5K)
TSI0208,Quilts & Duvet Covers Red,Bedroom,Quilts & Duvet Covers,6379.74,Yellow,Cotton Sheeting,12,76556.9,Out of Stock,4.2,2,Average,2024-06-12,Luxury (>₹5K)
TSI0209,Sheets & Bedcovers Cream,Bedroom,Sheets & Bedcovers,3972.73,Beige,Cotton Cambric,8,31781.84,In Stock,3.62,1,Slow,2024-06-16,Premium (₹3-5K)
TSI0210,Pillows Black,Bedroom,Pillows,6686.44,Yellow,Cotton Textured,8,53491.54,In Stock,4.08,1,Slow,2025-05-20,Luxury (>₹5K)
TSI0211,Sheets & Bedcovers Emerald,Bedroom,Sheets & Bedcovers,3299.88,Green,Cotton Sheeting,178,587378.49,In Stock,4.49,43,Bestseller,2025-02-02,Premium (₹3-5K)
TSI0212,Quilts & Duvet Covers Natural,Bedroom,Quilts & Duvet Covers,7069.68,Multi,100% Cotton,25,176742.01,Out of Stock,4.13,3,Average,2025-05-19,Luxury (>₹5K)
TSI0213,Pillows Beige,Bedroom,Pillows,7232.53,Black,Cotton Cambric,36,260371.1,Low Stock,3.62,3,Average,2025-06-21,Luxury (>₹5K)
TSI0214,Throws & Coverlets Aqua,Bedroom,Throws & Coverlets,3689.46,Indigo,Silk,6,22136.78,Low Stock,3.91,1,Slow,2024-02-09,Premium (₹3-5K)
TSI0215,Pillows Blue,Bedroom,Pillows,4712.38,Green,Cotton Textured,35,164933.33,In Stock,3.65,4,Average,2024-03-13,Premium (₹3-5K)
TSI0216,Quilts & Duvet Covers Emerald,Bedroom,Quilts & Duvet Covers,3761.62,Natural,Cotton Textured,32,120371.81,Low Stock,3.96,8,Average,2025-04-20,Premium (₹3-5K)
TSI0217,Pillows Blue,Bedroom,Pillows,6305.42,Pink,Wool,37,233300.38,Low Stock,3.72,8,Average,2024-05-04,Luxury (>₹5K)
TSI0218,Sheets & Bedcovers Natural,Bedroom,Sheets & Bedcovers,3712.47,Beige,Cotton Sheeting,24,89099.29,In Stock,3.54,3,Average,2024-10-31,Premium (₹3-5K)
TSI0219,Throws & Coverlets Emerald,Bedroom,Throws & Coverlets,6479.42,Emerald,100% Cotton,27,174944.37,Low Stock,4.64,2,Average,2024-07-25,Luxury (>₹5K)
TSI0220,Quilts & Duvet Covers Cream,Bedroom,Quilts & Duvet Covers,2973.75,Pink,Cotton Canvas,196,582854.51,Out of Stock,4.29,36,Bestseller,2025-05-09,Mid-Range (₹2-3K)
TSI0221,Quilts & Duvet Covers Yellow,Bedroom,Quilts & Duvet Covers,7780.58,Natural,Silk,12,93366.99,Low Stock,4.55,1,Average,2024-05-08,Luxury (>₹5K)
TSI0222,Sheets & Bedcovers Cream,Bedroom,Sheets & Bedcovers,4962.39,Blue,Cotton Canvas,47,233232.48,In Stock,3.59,7,Average,2025-11-06,Premium (₹3-5K)
TSI0223,Quilts & Duvet Covers Black,Bedroom,Quilts & Duvet Covers,5389.32,Cream,Chanderi Silk,39,210183.62,In Stock,3.58,10,Average,2024-05-12,Luxury (>₹5K)
TSI0224,Sheets & Bedcovers Green,Bedroom,Sheets & Bedcovers,5570.15,Green,Cotton Sheeting,3,16710.44,In Stock,4.53,1,Slow,2024-03-21,Luxury (>₹5K)
TSI0225,Throws & Coverlets Multi,Bedroom,Throws & Coverlets,6294.18,Yellow,Cotton Canvas,84,528710.9,Low Stock,4.9,18,Bestseller,2025-03-08,Luxury (>₹5K)
TSI0226,Quilts & Duvet Covers Red,Bedroom,Quilts & Duvet Covers,4324.87,Beige,Silk,35,151370.58,In Stock,3.72,10,Average,2024-04-05,Premium (₹3-5K)
TSI0227,Sheets & Bedcovers Pink,Bedroom,Sheets & Bedcovers,3043.32,Black,Wool,199,605620.19,Low Stock,4.98,30,Bestseller,2025-02-07,Premium (₹3-5K)
TSI0228,Throws & Coverlets Pink,Bedroom,Throws & Coverlets,3248.23,White,Cotton Voile,2,6496.47,In Stock,4.11,1,Slow,2024-11-19,Premium (₹3-5K)
TSI0229,Throws & Coverlets Natural,Bedroom,Throws & Coverlets,4574.31,Blue,Cotton Canvas,29,132655.1,In Stock,4.17,2,Average,2024-07-28,Premium (₹3-5K)
TSI0230,Pillows Cream,Bedroom,Pillows,2202.17,Cream,Cotton Canvas,1,2202.17,In Stock,4.02,1,Slow,2024-08-03,Mid-Range (₹2-3K)
TSI0231,Throws & Coverlets Natural,Bedroom,Throws & Coverlets,5510.93,White,Cotton Voile,48,264524.75,In Stock,3.54,11,Average,2025-08-19,Luxury (>₹5K)
TSI0232,Pillows Indigo,Bedroom,Pillows,6244.09,Navy,Cotton Cambric,21,131125.93,Low Stock,3.89,5,Average,2024-09-01,Luxury (>₹5K)
TSI0233,Throws & Coverlets Aqua,Bedroom,Throws & Coverlets,9906.94,Beige,100% Cotton,133,1317623.62,In Stock,4.29,23,Bestseller,2024-10-06,Luxury (>₹5K)
TSI0234,Sheets & Bedcovers Cream,Bedroom,Sheets & Bedcovers,5376.09,Navy,100% Cotton,3,16128.27,In Stock,4.72,1,Slow,2025-05-13,Luxury (>₹5K)
TSI0235,Quilts & Duvet Covers Multi,Bedroom,Quilts & Duvet Covers,5634.62,Red,Cotton Textured,37,208481.1,In Stock,4.33,9,Average,2025-02-18,Luxury (>₹5K)
TSI0236,Pillows Natural,Bedroom,Pillows,6830.08,Blue,Silk,10,68300.82,In Stock,4.02,2,Average,2025-04-30,Luxury (>₹5K)
TSI0237,Pillows Red,Bedroom,Pillows,5739.9,Navy,100% Cotton,27,154977.18,In Stock,3.6,5,Average,2024-11-09,Luxury (>₹5K)
TSI0238,Sheets & Bedcovers Red,Bedroom,Sheets & Bedcovers,7074.16,Beige,Cotton Voile,49,346633.6,Out of Stock,3.52,8,Average,2024-03-26,Luxury (>₹5K)
TSI0239,Quilts & Duvet Covers Navy,Bedroom,Quilts & Duvet Covers,2584.59,Indigo,100% Cotton,105,271382.09,Low Stock,4.96,17,Bestseller,2024-12-11,Mid-Range (₹2-3K)
TSI0240,Sheets & Bedcovers Pink,Bedroom,Sheets & Bedcovers,4008.18,Indigo,Chanderi Silk,47,188384.66,Out of Stock,4.19,12,Average,2026-01-03,Premium (₹3-5K)
TSI0241,Pillows Emerald,Bedroom,Pillows,2587.84,Natural,Chanderi Silk,33,85398.66,In Stock,4.75,5,Average,2025-02-05,Mid-Range (₹2-3K)
TSI0242,Pillows Green,Bedroom,Pillows,4191.98,Navy,Cotton Cambric,24,100607.43,In Stock,3.67,6,Average,2025-12-30,Premium (₹3-5K)
TSI0243,Sheets & Bedcovers Multi,Bedroom,Sheets & Bedcovers,4386.83,Red,Cotton Sheeting,38,166699.55,In Stock,4.75,6,Average,2025-11-26,Premium (₹3-5K)
TSI0244,Throws & Coverlets White,Bedroom,Throws & Coverlets,4606.21,Navy,Cotton Voile,32,147398.72,In Stock,3.89,4,Average,2025-02-27,Premium (₹3-5K)
TSI0245,Quilts & Duvet Covers White,Bedroom,Quilts & Duvet Covers,5903.02,Multi,100% Cotton,4,23612.07,In Stock,4.25,1,Slow,2025-09-17,Luxury (>₹5K)
TSI0246,Pillows Yellow,Bedroom,Pillows,4111.56,Green,Cotton Canvas,8,32892.5,In Stock,4.53,1,Slow,2025-04-25,Premium (₹3-5K)
TSI0247,Throws & Coverlets Indigo,Bedroom,Throws & Coverlets,4591.05,Red,Cotton Cambric,36,165277.77,Out of Stock,4.44,7,Average,2025-01-04,Premium (₹3-5K)
TSI0248,Sheets & Bedcovers Indigo,Bedroom,Sheets & Bedcovers,2311.34,Indigo,Cotton Sheeting,21,48538.04,Out of Stock,4.73,4,Average,2024-07-01,Mid-Range (₹2-3K)
TSI0249,Sheets & Bedcovers White,Bedroom,Sheets & Bedcovers,3465.91,Black,Cotton Voile,33,114374.98,In Stock,4.29,9,Average,2024-03-14,Premium (₹3-5K)
TSI0250,Throws & Coverlets Pink,Bedroom,Throws & Coverlets,7874.81,Beige,Cotton Voile,4,31499.22,Out of Stock,4.12,1,Slow,2025-03-03,Luxury (>₹5K)
TSI0251,Throws & Coverlets Aqua,Bedroom,Throws & Coverlets,3439.83,Yellow,100% Cotton,12,41277.92,In Stock,4.16,2,Average,2024-10-11,Premium (₹3-5K)
TSI0252,Quilts & Duvet Covers Pink,Bedroom,Quilts & Duvet Covers,5970.19,Natural,Silk,30,179105.8,In Stock,4.55,4,Average,2025-04-06,Luxury (>₹5K)
TSI0253,Sheets & Bedcovers Green,Bedroom,Sheets & Bedcovers,7985.84,Blue,Cotton Cambric,7,55900.85,In Stock,3.56,1,Slow,2025-09-15,Luxury (>₹5K)
TSI0254,Pillows Cream,Bedroom,Pillows,7591.09,Black,Cotton Sheeting,1,7591.09,Out of Stock,4.3,1,Slow,2024-12-16,Luxury (>₹5K)
TSI0255,Sheets & Bedcovers Black,Bedroom,Sheets & Bedcovers,1929.06,Pink,Cotton Voile,83,160112.31,In Stock,4.28,22,Bestseller,2025-01-24,Economy (₹1-2K)
TSI0256,Quilts & Duvet Covers White,Bedroom,Quilts & Duvet Covers,6664.35,Pink,Wool,62,413189.76,In Stock,4.37,16,Bestseller,2024-05-12,Luxury (>₹5K)
TSI0257,Quilts & Duvet Covers Green,Bedroom,Quilts & Duvet Covers,6729.11,White,Silk,1,6729.11,Low Stock,4.77,1,Slow,2025-04-28,Luxury (>₹5K)
TSI0258,Quilts & Duvet Covers Natural,Bedroom,Quilts & Duvet Covers,2720.98,Black,Cotton Sheeting,4,10883.91,Low Stock,3.59,1,Slow,2025-12-12,Mid-Range (₹2-3K)
TSI0259,Pillows Natural,Bedroom,Pillows,3384.81,Black,100% Cotton,108,365559.02,Low Stock,4.42,21,Bestseller,2025-02-14,Premium (₹3-5K)
TSI0260,Sheets & Bedcovers Red,Bedroom,Sheets & Bedcovers,1853.16,Red,Cotton Voile,40,74126.33,In Stock,4.52,9,Average,2025-02-25,Economy (₹1-2K)
TSI0261,Pillows Cream,Bedroom,Pillows,12150.38,Emerald,100% Cotton,38,461714.56,Out of Stock,4.57,4,Average,2024-12-02,Luxury (>₹5K)
TSI0262,Pillows Navy,Bedroom,Pillows,6628.06,Yellow,Cotton Voile,15,99420.92,In Stock,4.75,1,Average,2024-02-05,Luxury (>₹5K)
TSI0263,Pillows Beige,Bedroom,Pillows,5893.01,Aqua,Silk,22,129646.23,In Stock,3.86,2,Average,2024-06-07,Luxury (>₹5K)
TSI0264,Throws & Coverlets Cream,Bedroom,Throws & Coverlets,2184.87,White,100% Cotton,26,56806.67,In Stock,4.74,5,Average,2025-06-21,Mid-Range (₹2-3K)
TSI0265,Pillows Cream,Bedroom,Pillows,1518.73,Red,Chanderi Silk,46,69861.49,Out of Stock,4.61,6,Average,2025-10-26,Economy (₹1-2K)
TSI0266,Throws & Coverlets Green,Bedroom,Throws & Coverlets,12128.48,Indigo,Cotton Canvas,4,48513.91,Low Stock,3.91,1,Slow,2024-11-22,Luxury (>₹5K)
TSI0267,Throws & Coverlets Multi,Bedroom,Throws & Coverlets,7286.4,Green,Chanderi Silk,19,138441.55,In Stock,3.63,4,Average,2025-01-01,Luxury (>₹5K)
TSI0268,Quilts & Duvet Covers Beige,Bedroom,Quilts & Duvet Covers,1704.24,Navy,Chanderi Silk,21,35789.08,In Stock,3.51,4,Average,2025-10-07,Economy (₹1-2K)
TSI0269,Pillows Cream,Bedroom,Pillows,3237.14,Black,Cotton Cambric,76,246022.8,In Stock,4.26,13,Bestseller,2025-09-22,Premium (₹3-5K)
TSI0270,Sheets & Bedcovers Emerald,Bedroom,Sheets & Bedcovers,1614.09,Green,Cotton Sheeting,7,11298.63,In Stock,3.98,1,Slow,2024-04-27,Economy (₹1-2K)
TSI0271,Pillows Pink,Bedroom,Pillows,16804.06,White,Silk,9,151236.58,In Stock,3.77,1,Slow,2025-08-30,Luxury (>₹5K)
TSI0272,Quilts & Duvet Covers Beige,Bedroom,Quilts & Duvet Covers,5421.4,Black,Chanderi Silk,53,287334.03,Out of Stock,4.95,13,Bestseller,2025-06-15,Luxury (>₹5K)
TSI0273,Throws & Coverlets Multi,Bedroom,Throws & Coverlets,2964.98,Green,Cotton Canvas,75,222373.37,Low Stock,4.45,11,Bestseller,2025-02-08,Mid-Range (₹2-3K)
TSI0274,Pillows Cream,Bedroom,Pillows,4023.08,Natural,100% Cotton,47,189084.62,In Stock,4.11,13,Average,2026-01-29,Premium (₹3-5K)
TSI0275,Pillows Red,Bedroom,Pillows,5600.99,Red,Chanderi Silk,64,358463.46,In Stock,4.96,18,Bestseller,2024-11-14,Luxury (>₹5K)
TSI0276,Quilts & Duvet Covers Emerald,Bedroom,Quilts & Duvet Covers,5054.59,Indigo,Cotton Voile,12,60655.05,In Stock,4.08,1,Average,2024-02-13,Luxury (>₹5K)
TSI0277,Pillows Pink,Bedroom,Pillows,7967.38,Emerald,Silk,15,119510.68,In Stock,4.33,2,Average,2025-03-08,Luxury (>₹5K)
TSI0278,Sheets & Bedcovers White,Bedroom,Sheets & Bedcovers,4483.26,Multi,100% Cotton,47,210713.34,Low Stock,4.78,6,Average,2025-05-06,Premium (₹3-5K)
TSI0279,Sheets & Bedcovers Aqua,Bedroom,Sheets & Bedcovers,4068.84,Natural,Cotton Voile,8,32550.71,In Stock,4.12,1,Slow,2024-12-03,Premium (₹3-5K)
TSI0280,Sheets & Bedcovers Indigo,Bedroom,Sheets & Bedcovers,6578.77,Indigo,Cotton Cambric,6,39472.6,Low Stock,4.59,1,Slow,2024-02-06,Luxury (>₹5K)
TSI0281,Quilts & Duvet Covers Indigo,Bedroom,Quilts & Duvet Covers,3590.85,Multi,Cotton Sheeting,36,129270.78,In Stock,3.82,6,Average,2025-05-14,Premium (₹3-5K)
TSI0282,Quilts & Duvet Covers Green,Bedroom,Quilts & Duvet Covers,4085.94,Natural,Cotton Textured,9,36773.44,Low Stock,3.98,1,Slow,2024-06-02,Premium (₹3-5K)
TSI0283,Throws & Coverlets Black,Bedroom,Throws & Coverlets,4388.37,Blue,Cotton Sheeting,38,166758.24,In Stock,3.97,8,Average,2024-05-16,Premium (₹3-5K)
TSI0284,Sheets & Bedcovers Cream,Bedroom,Sheets & Bedcovers,4788.73,Multi,Cotton Sheeting,171,818872.21,Out of Stock,4.32,40,Bestseller,2024-02-25,Premium (₹3-5K)
TSI0285,Pillows Yellow,Bedroom,Pillows,4337.99,Yellow,Cotton Canvas,35,151829.73,Out of Stock,3.69,6,Average,2024-04-29,Premium (₹3-5K)
TSI0286,Throws & Coverlets White,Bedroom,Throws & Coverlets,6460.2,Yellow,Silk,2,12920.41,In Stock,4.27,1,Slow,2024-10-16,Luxury (>₹5K)
TSI0287,Pillows Multi,Bedroom,Pillows,3419.07,Pink,Cotton Canvas,33,112829.37,Out of Stock,3.56,8,Average,2026-01-30,Premium (₹3-5K)
TSI0288,Sheets & Bedcovers Natural,Bedroom,Sheets & Bedcovers,4851.79,Cream,Silk,165,800544.71,In Stock,4.23,20,Bestseller,2024-09-12,Premium (₹3-5K)
TSI0289,Throws & Coverlets White,Bedroom,Throws & Coverlets,1898.65,White,Chanderi Silk,49,93033.91,In Stock,3.9,7,Average,2025-12-27,Economy (₹1-2K)
TSI0290,Sheets & Bedcovers Emerald,Bedroom,Sheets & Bedcovers,5809.81,White,Silk,7,40668.65,Low Stock,4.66,1,Slow,2025-01-17,Luxury (>₹5K)
TSI0291,Pillows Emerald,Bedroom,Pillows,7362.61,Yellow,100% Cotton,8,58900.89,Low Stock,4.21,1,Slow,2025-05-25,Luxury (>₹5K)
TSI0292,Throws & Coverlets Green,Bedroom,Throws & Coverlets,3247.5,Green,Chanderi Silk,26,84435.1,Low Stock,3.89,6,Average,2025-07-27,Premium (₹3-5K)
TSI0293,Throws & Coverlets Blue,Bedroom,Throws & Coverlets,2618.58,Aqua,Wool,11,28804.38,Low Stock,4.43,2,Average,2025-01-21,Mid-Range (₹2-3K)
TSI0294,Sheets & Bedcovers White,Bedroom,Sheets & Bedcovers,7028.07,Blue,Cotton Voile,122,857423.99,In Stock,4.47,36,Bestseller,2025-11-19,Luxury (>₹5K)
TSI0295,Pillows Beige,Bedroom,Pillows,5153.47,Black,Cotton Voile,12,61841.68,In Stock,4.16,2,Average,2025-12-22,Luxury (>₹5K)
TSI0296,Pillows White,Bedroom,Pillows,2308.49,Red,Silk,43,99265.0,In Stock,3.81,10,Average,2025-08-19,Mid-Range (₹2-3K)
TSI0297,Sheets & Bedcovers Indigo,Bedroom,Sheets & Bedcovers,4292.37,Emerald,Silk,49,210326.31,In Stock,4.54,10,Average,2024-04-14,Premium (₹3-5K)
TSI0298,Sheets & Bedcovers Yellow,Bedroom,Sheets & Bedcovers,3513.62,White,100% Cotton,3,10540.86,In Stock,3.59,1,Slow,2024-06-18,Premium (₹3-5K)
TSI0299,Sheets & Bedcovers Indigo,Bedroom,Sheets & Bedcovers,1579.02,Blue,Chanderi Silk,162,255801.08,In Stock,4.51,22,Bestseller,2025-10-29,Economy (₹1-2K)
TSI0300,Throws & Coverlets Red,Bedroom,Throws & Coverlets,6262.54,Green,100% Cotton,108,676354.73,In Stock,4.27,18,Bestseller,2024-07-24,Luxury (>₹5K)
TSI0301,Sheets & Bedcovers Multi,Bedroom,Sheets & Bedcovers,7638.92,Pink,Cotton Sheeting,24,183333.98,In Stock,4.52,6,Average,2026-01-05,Luxury (>₹5K)
TSI0302,Pillows Cream,Bedroom,Pillows,3296.07,Green,100% Cotton,1,3296.07,In Stock,4.21,1,Slow,2024-10-17,Premium (₹3-5K)
TSI0303,Pillows Indigo,Bedroom,Pillows,4247.74,Pink,Chanderi Silk,12,50972.83,In Stock,4.13,1,Average,2026-01-12,Premium (₹3-5K)
TSI0304,Quilts & Duvet Covers Aqua,Bedroom,Quilts & Duvet Covers,8545.4,Black,Cotton Cambric,9,76908.61,In Stock,4.28,2,Slow,2025-09-22,Luxury (>₹5K)
TSI0305,Sheets & Bedcovers Multi,Bedroom,Sheets & Bedcovers,5163.79,Beige,Cotton Voile,15,77456.85,In Stock,3.85,3,Average,2024-06-18,Luxury (>₹5K)
TSI0306,Quilts & Duvet Covers Cream,Bedroom,Quilts & Duvet Covers,4419.05,Multi,Cotton Voile,30,132571.53,In Stock,4.26,7,Average,2025-04-08,Premium (₹3-5K)
TSI0307,Pillows Red,Bedroom,Pillows,7585.74,Red,Cotton Voile,4,30342.95,Low Stock,4.3,1,Slow,2025-01-29,Luxury (>₹5K)
TSI0308,Sheets & Bedcovers Pink,Bedroom,Sheets & Bedcovers,9709.17,Indigo,Cotton Voile,4,38836.69,In Stock,4.44,1,Slow,2025-12-22,Luxury (>₹5K)
TSI0309,Throws & Coverlets Aqua,Bedroom,Throws & Coverlets,5859.39,Aqua,Cotton Voile,48,281250.76,In Stock,4.64,11,Average,2025-02-02,Luxury (>₹5K)
